duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
59962472.0,167.0,24.0,19312160.0,19075204.0,1088292.01818182,778733.402597403,2848323.60615878,2403138.13998829,2.2347310831,103.948349561,11.0,19075204.0,450845.654135338,1844440.71939136,2164319.0,5398090.45454545,22523840.0,5805016.39487602,1113078.0,4457056.09090909,19075204.0,5044471.67772249,CHAT
57345469.0,273.0,34.0,8619641.0,8510504.0,792828.444444445,549947.913461538,1430938.6721,1198946.14170049,3.1039941447,142.8534833327,16.0,8363248.0,323985.700564972,917471.160594523,1461379.0,3795757.93333333,8939997.0,2063202.39287265,1077793.0,2702609.73333333,8363248.0,1937059.30790084,CHAT
58418522.0,140.0,20.0,13875990.0,13620735.0,746032.192307692,554998.447619048,1822054.95100141,1548566.56522292,3.1668038435,149.0109592297,10.0,13465932.0,317491.967391304,1171026.56224825,1731956.0,4465056.46153846,13876445.0,3313678.28844556,1107290.0,3288670.84615385,13465932.0,3207382.26299263,CHAT
59966156.0,237.0,20.0,13808498.0,13696467.0,748206.126582279,550148.220183486,1927925.17369376,1633085.0386487,3.1684538859,149.4342909024,9.0,13548257.0,317281.248677249,1239759.29830576,2394766.0,5438231.54545455,17805182.0,4334429.52641885,1015209.0,4068938.09090909,13548257.0,3477965.62986631,CHAT
59744819.0,40.0,23.0,6206324.0,5953859.0,725707.256097561,551836.092592593,1500413.07480779,1295551.80541448,3.2136677826,150.8750072538,0.0,5953859.0,312800.09947644,975689.989843334,2593762.0,4946152.41666667,7582821.0,1516775.48935281,2039552.0,3856330.5,5953859.0,1265176.81263026,CHAT
59864544.0,129.0,0.0,7579434.0,7485008.0,693466.0,511659.017094017,1428983.4048601,1213915.81282001,3.4243975867,161.2139566285,0.0,7336031.0,293453.647058824,920074.854238512,1546664.0,4276007.5,8222274.0,1819741.41595867,1031371.0,3300199.92857143,7336031.0,1621655.73582719,CHAT
59364513.0,0.0,0.0,12558964.0,12324111.0,664450.056179775,501753.906779661,2034294.29688752,1742257.98540428,3.5206218233,168.2486639788,0.0,12168850.0,285406.3125,1313536.33976723,1493317.0,7189107.375,16254641.0,5431068.04586029,1062065.0,5603455.625,12168850.0,4139353.83977484,CHAT
59169241.0,55.0,21.0,11811844.0,11572031.0,660598.168539326,500234.661016949,1617358.72281458,1373119.94955044,3.5322406789,168.5504128741,11.0,11427510.0,284467.504807692,1034186.98825433,1431090.0,4475548.53846154,11812451.0,2624722.46392744,1016816.0,3398227.92307692,11427510.0,2651090.84906833,CHAT
59965362.0,85.0,20.0,5249723.0,5169793.0,487553.619834711,377140.641509434,1021878.4301864,876091.414750838,4.7027148773,225.3467593508,9.0,5022546.0,213399.864768683,649489.537855405,1558512.0,3915586.4,7461966.0,1552741.2184363,1067496.0,2561386.53333333,5022546.0,1377553.37081588,CHAT
58893311.0,129.0,20.0,12392330.0,12290274.0,434208.548148148,324547.243093923,1357082.82681583,1159927.38248507,5.3995945312,254.307318534,14.0,12136361.0,185783.315457413,871059.873000131,2420425.0,6519079.875,12537661.0,3850552.10412585,1197223.0,4429655.125,12136361.0,3546766.14412763,CHAT
59978913.0,52.0,21.0,12267127.0,12169657.0,431501.151079137,338862.163841808,1504003.99533048,1311267.81444148,5.3018633399,252.2219767471,10.0,12015378.0,189207.927444795,975224.617912031,2133173.0,8568371.85714286,13664498.0,4627309.59687034,1670323.0,5756050.28571429,12015378.0,3558643.14770603,CHAT
51847765.0,34.0,0.0,8239509.0,7973236.0,333008.709677419,263790.928571429,1022966.0623364,887952.016001113,6.8083937659,328.7509114424,0.0,7973236.0,147294.786931818,658635.372967216,1468399.0,5365879.0,11103290.0,3689596.10820757,1073816.0,3598043.625,7973236.0,2703351.99558402,CHAT
57201767.0,5445.0,5470.0,14725697.0,15064675.0,2487033.34782609,2838846.1,3557399.57618178,3917487.81788537,0.7866889846,220.9022668828,14.0,14725697.0,1300040.15909091,2822750.6985205,1563870.0,5660517.4,15270615.0,4261127.68699241,1141762.0,5030555.2,14725697.0,4224896.13368148,CHAT
56531450.0,805.0,816.0,7142855.0,7549340.0,2174286.53846154,2439564.30434783,2314871.27401111,2664762.16806742,0.9021526955,255.9990943095,17.0,7142855.0,1130629.0,1969061.68004872,2102423.0,5040352.09090909,7777786.0,1812401.82689281,1686088.0,4483238.81818182,7142855.0,1727340.03504853,CHAT
55317394.0,1779.0,1789.0,20747185.0,21159194.0,1975621.21428571,2114503.61538462,4001738.14717391,4301608.14593296,1.0123398076,280.3819717176,20.0,20747185.0,1005770.8,2995154.46512146,2251824.0,6819677.25,21129170.0,5997032.20253443,1758481.0,5785460.75,20747185.0,6190505.03401995,CHAT
59040860.0,31.0,98.0,13342612.0,13727833.0,1553706.84210526,1954275.83333333,2699707.27609864,3137090.91350473,1.1856195862,346.6074173039,9.0,13342612.0,855664.637681159,2133031.42516966,4134314.0,7283036.25,14317083.0,3015501.44535883,3731434.0,6031910.125,13342612.0,3043079.55717775,CHAT
43145798.0,148.0,38.0,5712866.0,6143533.0,958795.511111111,1067973.575,1253548.14821597,1451105.19366591,2.0164188411,552.9623070131,0.0,5712866.0,501695.325581395,992724.939724203,1586207.0,3611319.22222222,6563069.0,1907202.09315369,1015453.0,2935870.77777778,5712866.0,1615077.59240936,CHAT
59831771.0,189.0,205.0,6128047.0,6582744.0,1068424.48214286,1295707.32608696,1541630.41717092,1838816.58190653,1.7382069469,505.5340915782,9.0,6128047.0,580890.980582524,1244940.720272,1671257.0,4959868.41666667,8567657.0,2027890.36921853,1364708.0,3683265.83333333,6128047.0,1493885.11324675,CHAT
58559569.0,2084.0,202.0,21130977.0,21091637.0,1081864.94444444,848689.405797101,2997716.25043217,2675024.70109179,2.134578552,222.4060084868,10.0,21091559.0,472254.588709677,2027151.15661402,2734637.0,5769250.1,24533959.0,6647025.8432496,1094312.0,4655999.0,21091559.0,5891550.10805654,CHAT
13468.0,86.0,-1.0,13382.0,-1.0,6734.0,0.0,9401.6917094744,0.0,222.7502227502,11211.7612117612,86.0,13382.0,6734.0,9401.6917094744,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
12930.0,12881.0,-1.0,12881.0,-1.0,12881.0,0.0,0.0,0.0,232.0185614849,11678.2675947409,49.0,12881.0,6465.0,9073.5941610808,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
79183.0,66.0,1.0,77468.0,39837.0,11311.8571428571,13067.6666666667,29172.7187907274,19833.8121314755,189.4346008613,18337.2693633735,1.0,39837.0,5655.9285714286,13988.0379113688,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
78364.0,63.0,3.0,75122.0,37937.0,8707.1111111111,9641.5,24910.3476488409,17174.9696651843,242.4582716554,45722.5256495329,2.0,37937.0,4353.5555555556,12047.7288449011,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
22711.0,22663.0,-1.0,22663.0,-1.0,22663.0,0.0,0.0,0.0,132.0945797191,6648.760512527,48.0,22663.0,11355.5,15991.2198252666,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
144588.0,3.0,-1.0,125894.0,-1.0,12044.75,0.0,36042.06227483,0.0,96.8268459347,4087.4761390987,3.0,125894.0,11122.1538461538,34667.6090833748,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1184741.0,2.0,-1.0,252417.0,-1.0,1506.7086513995,0.0,15669.572340905,0.0,665.1242761076,26631.1371008516,2.0,252417.0,1505.3888182973,15659.645019603,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
8261173.0,2.0,6.0,741885.0,2085797.0,828.2880874777,181623.0,15562.4572730857,514103.713278265,1154.3154949061,49633.7505581835,2.0,708054.0,866.4051389617,15736.9835127061,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
466261.0,3.0,-1.0,464116.0,-1.0,25900.8333333333,0.0,109364.994648922,0.0,42.8944303727,1782.2635819852,3.0,464116.0,24540.0526315789,106449.055258045,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59967830.0,374.0,78.0,287592.0,193295.0,104912.625218914,49683.371996686,54873.1837873728,43213.3260701939,29.6825814774,1789.5761777607,78.0,157885.0,33708.7296233839,31608.6260180885,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59944117.0,56.0,43.0,618409.0,759861.0,99851.0933333333,46576.6254856255,57689.7545413802,47408.4560412978,31.5126837217,1906.2921554087,6.0,325896.0,31750.061970339,32922.3157885523,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
11264648.0,84.0,178.0,176826.0,223540.0,46869.3291666667,100236.081081081,39407.4554297493,54496.5778918332,31.3369756427,1896.5528261513,84.0,132339.0,32001.8409090909,29507.1582364541,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59974771.0,49.0,5.0,299237.0,229694.0,83795.525210084,38693.4006451613,44975.5048769077,40302.2125930438,37.7825536007,6624.2520542513,5.0,138727.0,26478.927593819,27780.2745781503,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59947467.0,48.0,5.0,395062.0,395542.0,78341.045751634,36947.3674475956,43727.5642882345,40047.1531291956,39.8515586989,7279.4401805167,5.0,193410.0,25103.6293969849,27068.4871156751,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59977699.0,5.0,42.0,540521.0,741536.0,49283.2366474938,101012.00676819,53718.741303487,51994.5156841447,30.1778832829,8042.7560250352,5.0,486520.0,33155.1680486457,37103.2020894692,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59908061.0,5.0,44.0,395597.0,337854.0,58403.8809756098,110881.799628943,56064.9578092485,52312.1690133362,26.1400548417,6852.0995863979,5.0,199455.0,38279.9111821086,38687.670178494,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
36727570.0,30.0,5.0,161356.0,159146.0,44464.3704600484,19505.3453964875,43421.5651843244,36150.8521434631,73.7048489731,20872.086010591,5.0,110478.0,13572.6422764228,24168.4962979908,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59953009.0,31.0,5.0,340148.0,159372.0,40696.2281059063,15973.9837463363,44068.4637188351,33015.686650516,87.2016281952,20224.7563587676,5.0,131980.0,11469.8697149417,21443.521492504,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59992992.0,5.0,30.0,169191.0,450725.0,15869.6882944915,63150.5178947368,34107.2544563737,47899.7558109691,78.8092049151,18128.5674166743,5.0,163078.0,12691.5574360059,24136.7671741113,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59932809.0,5.0,30.0,204910.0,355550.0,17582.196239718,32431.1737012987,39004.9598239586,50384.5864582797,87.6648381357,15933.0593031273,5.0,144244.0,11409.2535693889,25442.0943556178,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59997706.0,5.0,79.0,526827.0,568111.0,13745.0034387895,78260.3994778068,30125.5421297419,38035.7600210654,85.503269075,17899.9343741576,5.0,241076.0,11697.7395203743,21277.7937108948,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59998214.0,5.0,30.0,585020.0,242103.0,16910.8046301525,33556.048098434,36429.0348678797,47562.731306385,88.8693120099,15348.1901977949,5.0,242103.0,11254.5890076909,23615.1884709657,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59955001.0,5.0,41.0,250657.0,272940.0,25138.3651991614,93731.4043887147,54243.8443108981,80037.3328204535,50.4545067058,9899.0407822694,5.0,198136.0,19826.3892195767,38247.4124540774,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59995176.0,33.0,5.0,168242.0,147427.0,34681.2706766917,12190.9126193863,39497.0139691369,26449.8656613976,110.8755810634,21320.7475214341,5.0,102916.0,9020.4745151105,17462.7462633533,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59983245.0,5.0,30.0,169332.0,182926.0,16350.1492089471,32383.6027027027,35327.0362296448,46637.5295884966,91.9923555319,15646.1691927471,5.0,147206.0,10872.4388254486,23359.0418557429,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59988818.0,5.0,56.0,220690.0,262204.0,24686.7563786008,94337.2913385827,53276.2219137213,77885.956182348,51.1261948852,9916.1980487764,4.0,194433.0,19565.8245270711,37683.4424026053,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59995646.0,32.0,5.0,160602.0,152754.0,35626.8681710214,12409.2867494824,39866.2418507473,26849.5017419123,108.6078813119,21204.8387644663,5.0,110028.0,9208.8481964697,17588.0777631031,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59950995.0,5.0,67.0,155894.0,168311.0,13481.222172251,78521.8034076016,28999.9968392024,32546.5568477685,86.9376730111,18229.6890985713,5.0,115784.0,11504.7006332758,21087.334100234,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59983086.0,5.0,30.0,198366.0,212539.0,17323.9572254335,34404.9741676234,36380.6063913102,48491.6005872739,86.7577903544,15329.754791209,1.0,145447.0,11528.5577551413,24126.2219479912,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59977932.0,5.0,52.0,224561.0,289198.0,23487.977254902,91655.5978593272,52161.9733770224,78703.217723723,53.4529933443,10060.1501232153,5.0,193222.0,18713.8633385335,36547.6352911582,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59990234.0,31.0,5.0,171749.0,154739.0,35123.087822014,12532.2221757322,40190.6869570935,26914.1258655744,108.1842754606,21178.9472266436,2.0,117026.0,9244.9120049314,17649.1406162962,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59958516.0,5.0,115.0,152371.0,172335.0,13380.610577996,77634.335492228,28875.1254786639,32282.8034452027,87.6439303468,18261.4092717038,5.0,116117.0,11411.9748762847,21021.7534523195,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59949073.0,5.0,30.0,168908.0,231382.0,16982.7402266289,33581.8766816143,36020.9374070336,48665.0605226764,88.6752660879,15454.6009410354,0.0,143579.0,11279.2235183443,23982.5083365681,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59936899.0,6.0,38.0,236804.0,273962.0,23671.3235759494,90287.371040724,51450.0803790279,76051.5997701215,53.2726926697,10007.9251681005,6.0,203056.0,18777.2239974937,35831.9268438862,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59991327.0,34.0,5.0,190076.0,143186.0,36117.5960264901,12673.3037412809,39465.9810342495,26921.671743968,106.5820731053,21119.6361767427,5.0,106408.0,9383.908493665,17744.2995415968,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59994700.0,5.0,31.0,176034.0,216894.0,16839.6471910112,33316.9516129032,34405.4226724262,45625.7881087453,89.3412251416,15473.0001150102,0.0,141663.0,11195.1296883747,22345.3079088145,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59972070.0,6.0,49.0,226688.0,257461.0,24757.731928955,91875.8880368098,50723.9918228834,73588.0080365632,51.2738679855,9902.9765022285,6.0,179433.0,19509.4567338972,34569.4749681605,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59962268.0,32.0,5.0,170760.0,143222.0,34659.4953703704,12044.615029134,38348.295850153,25587.3712434435,111.8536743807,21316.7053654475,5.0,114534.0,8941.5848493886,17004.2327824339,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59978996.0,5.0,31.0,184299.0,192189.0,16535.8231724138,32675.5068194217,33120.5138333923,43803.6449832218,91.0318672223,15576.6361944438,5.0,137974.0,10987.1764059352,21397.7854889152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59963228.0,5.0,54.0,248277.0,379978.0,24014.1081297557,87448.5923753666,49961.1480898974,74213.3617647481,53.04917874,9985.7199148785,5.0,185029.0,18856.3610062893,34301.2659839835,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59960823.0,31.0,5.0,344199.0,134962.0,34617.9428406467,11985.737704918,39015.7383752965,25545.8584004118,112.3400190821,21503.0070551233,5.0,123813.0,8902.8690423163,16825.4902521457,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59939629.0,5.0,30.0,222422.0,358968.0,16020.4745989305,31638.5575501584,33060.3962744617,45117.6408797462,94.0279426821,15840.271550563,5.0,125043.0,10637.0237799468,21205.0049235198,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59969686.0,5.0,45.0,239008.0,268008.0,24234.6285367825,87920.9149560117,50031.7523489494,72682.369603567,52.6599388898,9952.04477142,0.0,177769.0,18995.7827050998,33666.2341822097,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59981507.0,33.0,5.0,158495.0,135429.0,34792.057424594,11952.8330670927,37655.4494533468,25102.703727839,112.2679361824,21316.5367785774,5.0,110749.0,8908.5856230507,16531.6282235616,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59957833.0,5.0,31.0,175111.0,197506.0,16635.3197335554,33042.3381136238,33735.0848698943,44910.9575446412,90.3635059659,15611.6883010098,5.0,142428.0,11068.4572641684,21727.9873172556,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59954559.0,5.0,48.0,241275.0,261096.0,24020.2560096154,85094.3584637269,49407.782789862,71018.311038985,53.3904352461,10006.3950099274,5.0,195361.0,18735.7996875,33553.775985603,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59976788.0,33.0,6.0,178265.0,174775.0,34541.5034602076,12101.8539144471,39024.7944451121,25805.467240485,111.5764985614,21399.3787063088,1.0,110150.0,8963.8003287999,16893.0367308153,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59984896.0,5.0,31.0,188462.0,208648.0,17332.0086805556,34273.0451686678,34590.5830531071,45972.7704191356,86.8051850919,15377.6877432612,5.0,143717.0,11522.2620053784,22345.3993919232,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59956204.0,6.0,45.0,240387.0,297172.0,23871.9012345679,85518.365192582,49480.828937652,73003.6424926036,53.6057953235,10158.1814619218,6.0,176424.0,18660.5054466231,34005.9075624753,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59973159.0,34.0,5.0,188922.0,137375.0,35216.1826189078,12257.0341653028,38704.9583067486,25866.9926303098,109.9325116424,21277.3017342642,5.0,114330.0,9097.869993932,17063.3831606649,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59992394.0,5.0,31.0,180893.0,206224.0,16076.2969713214,31806.7773064687,32764.4154304675,43298.8832527529,93.6618732035,15693.9728059527,1.0,137089.0,10678.6034175863,21044.7753981621,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59940737.0,5.0,35.0,228252.0,260240.0,24135.6365834005,88487.9630177515,49126.5687030281,72083.3201968602,52.7187378427,10003.297089924,2.0,169153.0,18974.5922760367,33688.4487790778,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59972951.0,32.0,6.0,173707.0,134214.0,34138.9646924829,12188.7258130081,38571.2853856508,25703.5350885833,111.3501985253,21375.5030997224,5.0,111678.0,8982.0205181968,16816.0424021492,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59965960.0,6.0,30.0,190126.0,208396.0,17169.6918887934,33947.0368271955,34826.5864109396,46312.7228705524,87.6497266116,15362.9325704116,6.0,137229.0,11411.2197906755,22421.546281869,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59881749.0,5.0,49.0,242590.0,256751.0,23037.2163202463,79248.3474801061,47594.367070476,70753.989914534,56.0103880733,10269.6733189941,5.0,169781.0,17859.1556814793,31824.3381446182,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59995383.0,33.0,5.0,162211.0,168080.0,35499.5014801658,12581.6391103651,38149.6660197413,26286.8832735652,107.6249484064,20992.9820766375,2.0,103212.0,9292.9651486989,17131.409402025,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59999634.0,5.0,31.0,175425.0,298557.0,16983.8397508494,33575.6205931729,34720.3181039896,46598.4668864528,88.683874305,15669.9122531314,2.0,137890.0,11278.1266917293,22301.6589063484,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59977343.0,5.0,34.0,243232.0,275000.0,22020.262674504,84244.9324894515,46466.273891737,71587.1497869905,57.2716267208,10320.7139402624,5.0,197275.0,17465.7376237624,31748.544634069,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59981346.0,34.0,5.0,202802.0,137587.0,34218.2271689498,12072.8724561757,37491.1344537418,25201.9264224406,111.9848160793,21158.5281864132,1.0,98043.0,8931.1116736153,16439.1539525695,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59943555.0,6.0,30.0,181960.0,213663.0,17043.0913229018,33685.9893198426,34250.4373706113,46501.7564125252,88.3497817238,15415.2852629444,0.0,135772.0,11320.7847025496,21760.5644634672,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59954555.0,6.0,48.0,234651.0,248056.0,23310.4801710731,85528.9885714286,48728.5220693407,71580.9192631215,54.608027697,10257.1022335167,6.0,192591.0,18317.9208677055,32590.7506927666,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59971136.0,32.0,5.0,170697.0,137808.0,34952.3766763848,12061.781470292,39077.0312894037,25440.8601018158,111.4202672432,21066.5844315505,1.0,118624.0,8976.3712019159,16881.416694488,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59992255.0,5.0,31.0,179059.0,216969.0,16750.0201285994,33114.8254143646,33604.4904873902,45518.0440349691,89.8282619982,15480.3815925906,5.0,135635.0,11134.4200074239,22102.7087418076,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59953544.0,6.0,52.0,228450.0,261057.0,26000.7217391304,93824.0125195618,49682.2930302469,69987.7259064268,49.0546480455,9963.964765786,6.0,164462.0,20392.3619047619,33364.2901606253,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59993502.0,31.0,6.0,179110.0,266176.0,34498.8510638298,12164.2669508729,37450.650136406,25404.2616339959,111.1287019051,21284.8051443971,0.0,101013.0,8999.9252925293,16757.8939371471,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59954858.0,6.0,30.0,344368.0,336185.0,16243.5269574641,32156.8861439313,31978.5634587258,43869.2928140367,92.653042394,15699.3283179822,6.0,181971.0,10794.8970111631,20588.5440781536,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59867995.0,6.0,39.0,369278.0,300958.0,24082.0575221239,86239.7113997114,49001.5403063525,69976.8007455113,53.1335649373,10264.432607105,6.0,195800.0,18826.4135220126,32813.1497477956,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59971239.0,31.0,5.0,189417.0,196970.0,40961.0676691729,13666.9266180492,38563.5277603559,27992.6820974962,97.5967830179,20193.6798404315,5.0,123060.0,10247.9902597403,18182.7073230642,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59927434.0,5.0,31.0,217641.0,221464.0,21044.9016163036,41389.1617138908,38579.2571826722,47565.5941558366,71.6700134366,14450.2599594036,1.0,142337.0,13956.0861667443,24138.1140462359,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59972267.0,6.0,56.0,256406.0,252781.0,33355.5214245965,106118.603539823,59608.8921739321,67256.7434591305,39.4182197581,9387.272287039,6.0,199727.0,25379.7151925518,38440.7878187629,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59992863.0,36.0,5.0,194659.0,197854.0,47841.1985645933,16021.3398343575,39771.1696628952,30851.6628442824,83.3265783632,19480.56721347,5.0,125146.0,12003.3739495798,19720.0483357226,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59994669.0,6.0,31.0,214949.0,209514.0,22429.07557052,44407.6010362694,40153.7498841781,48997.182171336,67.1059623648,14214.8129861338,0.0,142401.0,14905.507826087,25575.2627643482,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59982843.0,5.0,55.0,289054.0,289309.0,31300.12963931,101362.446700508,56427.7174805547,65734.3353086984,41.7786132611,9483.5118102021,5.0,187841.0,23945.2467065868,36491.5160690069,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59931739.0,32.0,5.0,189568.0,176393.0,46671.3546375682,16180.2751079914,39703.9358649223,30661.4542172165,83.2447061147,19354.0187445587,5.0,117313.0,12015.1842421812,19971.6696875554,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59949960.0,6.0,31.0,200246.0,208659.0,21526.0179533214,42401.8958185684,38688.0157521009,48377.670107795,70.025067573,14351.936181442,6.0,147102.0,14284.0028591851,24796.3580580406,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59984959.0,5.0,55.0,268982.0,274644.0,32781.1236263736,105421.72056239,58306.4302644547,68292.8380629543,39.8599922357,9370.9658116129,5.0,232630.0,25098.3092050209,37592.5261879194,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59954720.0,33.0,5.0,179305.0,166386.0,47365.033201581,16058.1578242229,39310.648604627,30591.1632170929,83.3795904643,19334.1241523603,5.0,117524.0,11995.7422969188,19820.9566207141,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59955883.0,6.0,31.0,210433.0,217583.0,21727.8825661472,42966.6566308244,38886.3243302536,48342.2386075355,69.3176347682,14250.7283230238,2.0,138428.0,14429.8154031288,24657.9029041664,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59987188.0,6.0,51.0,544189.0,592274.0,37171.3893366398,105542.382042254,53984.7127700066,61222.6235873845,36.3911040471,6264.6710494248,6.0,304961.0,27491.8368469294,35698.5472786116,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59952153.0,39.0,33.0,297602.0,394610.0,28676.1751196172,56123.6694756554,35667.3630018327,40650.643588493,52.7086992189,3180.3861989744,33.0,297602.0,18978.2060778727,23454.3412475225,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
59997852.0,44.0,43.0,508334.0,508964.0,61465.7425334707,25684.0119863014,34633.6915092422,34620.3479252626,55.1519744407,3419.3724135324,24.0,291175.0,18137.1983071342,22705.7232205433,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
