duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
12033.0,3.0,-1.0,6674.0,-1.0,173.5217391304,0.0,844.7929629535,0.0,5900.4404554143,238593.866866118,3.0,6674.0,171.9,838.7586868597,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
119999998.0,6.0,2.0,10943085.0,671168.0,235946.034,537.1651021733,899202.974316628,11011.6876459662,1865.8083644301,78242.9513040492,2.0,671168.0,535.9631168042,10998.6272286873,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
119997616.0,3.0,2.0,20227765.0,623248.0,73467.4932014833,327.5830876411,647642.718207766,6783.9491199616,3066.1609143968,132277.627915541,0.0,623248.0,326.1416298165,6768.7327834157,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
6140.0,236.0,-1.0,5904.0,-1.0,3070.0,0.0,4007.8811110112,0.0,488.5993485342,24592.8338762215,236.0,5904.0,3070.0,4007.8811110112,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
21135.0,222.0,-1.0,20913.0,-1.0,10567.5,0.0,14630.7463753562,0.0,141.9446415898,7144.5469600189,222.0,20913.0,10567.5,14630.7463753562,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
208.0,208.0,-1.0,208.0,-1.0,208.0,0.0,0.0,0.0,9615.3846153846,533653.846153846,208.0,208.0,208.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
987619.0,40.0,26.0,867195.0,821339.0,6858.0694444445,3461.3228070176,72577.0915802906,48977.6119503258,436.4031068661,430243.849095653,21.0,821339.0,2296.788372093,39882.538107888,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4702.0,214.0,-1.0,4488.0,-1.0,2351.0,0.0,3022.1742173475,0.0,638.0263717567,32113.9940450872,214.0,4488.0,2351.0,3022.1742173475,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
995.0,190.0,-1.0,805.0,-1.0,497.5,0.0,434.8695206611,0.0,3015.0753768844,151758.793969849,190.0,805.0,497.5,434.8695206611,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1136.0,227.0,-1.0,909.0,-1.0,568.0,0.0,482.2457879546,0.0,2640.8450704225,132922.535211268,227.0,909.0,568.0,482.2457879546,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1368.0,225.0,-1.0,1143.0,-1.0,684.0,0.0,649.12325486,0.0,2192.9824561404,110380.116959064,225.0,1143.0,684.0,649.12325486,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
542.0,227.0,-1.0,315.0,-1.0,271.0,0.0,62.2173609212,0.0,5535.0553505535,278597.78597786,227.0,315.0,271.0,62.2173609212,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
68542.0,31.0,27.0,63244.0,49277.0,3262.9047619048,1769.6052631579,13750.6095006904,8229.1120634905,889.9652767646,781360.333809927,14.0,49066.0,1142.3666666667,6543.9215254367,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
20881.0,228.0,-1.0,20653.0,-1.0,10440.5,0.0,14442.6559711156,0.0,143.6712801111,7231.454432259,228.0,20653.0,10440.5,14442.6559711156,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
99470.0,243.0,-1.0,83633.0,-1.0,24867.5,0.0,39660.5988272156,0.0,50.2664119835,2322.3082336383,243.0,83633.0,24867.5,39660.5988272156,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
112202392.0,1.0,25.0,10036602.0,10000519.0,462709.685950413,450611.37751004,1759799.46251687,1722534.7601242,4.3938457212,2590.434970406,1.0,9773871.0,228053.642276423,1227068.90440606,1331367.0,5893460.21052632,10443899.0,3275920.07323875,1200529.0,5407685.47368421,9773871.0,3381883.07885097,FT
116746369.0,15.0,0.0,9642573.0,10001358.0,44189.6264236902,45023.2198225993,412352.854484577,427370.896984997,44.7894015445,26440.736670791,0.0,9642573.0,22330.9810635042,291208.028936393,1402288.0,5290703.45454545,26011039.0,5261362.12795731,1029753.0,3656709.68181818,9642573.0,2475662.61516004,FT
110505255.0,16.0,0.0,10042528.0,10009108.0,186348.431703204,188619.241438356,1043934.35016184,1053448.12452797,10.6691758686,2898.7399739497,0.0,9658666.0,93807.5169779287,731095.755210849,1071991.0,4406183.76,10009431.0,3183818.66798896,1037717.0,3986616.2,9658666.0,3143917.96589879,FT
119971027.0,16.0,0.0,6105214.0,6112193.0,6042.3800241765,6119.064011017,101320.180382369,104444.110907822,328.9294172667,236846.342909109,0.0,6105214.0,3040.2429487342,69520.5131213513,1093481.0,5447981.95,45901737.0,9687312.75919672,1018365.0,2588418.7,6105214.0,1550716.86697912,FT
10062936.0,0.0,54.0,1003533.0,1004060.0,304937.454545455,527554.421052632,461509.845520426,459393.785677726,5.366227113,346.618521672,0.0,1003533.0,189866.716981132,367357.314927164,1002195.0,1002647.2,1004038.0,783.392909082,1001606.0,1002117.8,1003533.0,797.216375898,FT
110560752.0,1.0,8.0,10000426.0,10000724.0,41990.4109380934,42514.4141258201,397713.778556994,409799.539527053,47.2681300142,27918.3882540886,-1.0,9649807.0,21159.9525358852,278365.421396613,1402340.0,5245440.14285714,26010912.0,5387072.03507542,1030063.0,3534118.85714286,9649807.0,2468070.44079467,FT
119588298.0,1.0,18.0,10042522.0,10009096.0,197666.127272727,199060.123539232,1049044.65267832,1049290.64307075,10.0845987456,2710.2651799593,0.0,9658616.0,99243.4008298755,734550.693077309,1071701.0,4415083.22222222,10009173.0,3138151.56476623,1037701.0,3886093.37037037,9658616.0,3075396.08917952,FT
119971868.0,1.0,26.0,6105133.0,6112220.0,5101.5222401769,5156.7427895981,88109.0534007122,91071.1820128367,389.9497505532,281324.885263935,-1.0,6105133.0,2564.4877944509,60274.6398623726,1093749.0,5497748.5,45901266.0,10200000.0,1016348.0,2586798.77777778,6105133.0,1556837.28037462,FT
23262002.0,1.0,26.0,3159229.0,3257324.0,4124.4044326241,4138.3369507205,55918.0589719157,55461.3242089101,484.1801664362,350551.040275897,-1.0,3157489.0,2065.5302788137,38443.3616047827,3158866.0,7753628.33333333,16844695.0,7873248.58922757,1052670.0,2071130.66666667,3157489.0,1054050.91221621,FT
8058846.0,25.0,23.0,1003512.0,1004001.0,322353.84,572813.214285714,472423.85560878,464528.40388633,5.0875770551,329.0793743918,10.0,1003512.0,201471.15,382053.482234611,1002099.0,1002633.2,1004033.0,794.8779466056,1001558.0,1002100.2,1003512.0,798.1434394894,FT
113683871.0,36.0,0.0,10041741.0,10036889.0,9969.6457949662,10076.9963639589,240605.695896327,248375.432206058,199.5093921459,143985.561505027,-100.0,7505291.0,5012.5163580247,149388.908800635,2498923.0,6684016.47058824,33540339.0,7353295.09932557,2332041.0,4844892.88235294,7505291.0,2571073.81524445,FT
113811809.0,60.0,1.0,10046778.0,10026188.0,9088.2223908009,8819.6638984269,225950.348334093,211300.399916984,220.0826102325,159403.089709259,-133.0,6754893.0,4543.9297720286,130894.09185731,2003186.0,6322878.27777778,33066683.0,6900245.2284823,1077342.0,4478912.72222222,6754893.0,1975754.75143031,FT
88301.0,177.0,181.0,77873.0,38906.0,11018.875,8785.0,27040.9258132795,15881.9552917419,226.4980011551,38651.8838971246,36.0,38906.0,4647.4210526316,12084.2960435609,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
118038309.0,1.0,28.0,10032727.0,10032131.0,62321.5786694826,63632.3002695418,674229.561288138,679893.705369963,31.7778188435,22495.0613279287,0.0,10032131.0,31476.8824,477744.253597061,1398502.0,6557615.0,11551306.0,3568004.64177096,1398208.0,6011794.33333333,10032131.0,3483576.65503006,FT
50374632.0,27.0,1.0,10029215.0,9861298.0,224602.726457399,218560.672489083,1222505.53710826,1196795.91376028,9.0124727859,5729.6696480086,0.0,9749108.0,111202.278145695,847418.489319464,1999766.0,5565156.44444444,10042303.0,3453478.62897994,1200520.0,4886427.44444444,9749108.0,3758325.32935298,FT
51642390.0,36.0,0.0,3305504.0,3436027.0,289092.646067416,222596.50862069,439759.082006021,383803.76148399,7.9779421518,1512.2460443833,0.0,3033691.0,125650.583941606,277217.730056292,1439877.0,7523462.0,22391730.0,7807236.61132218,1040700.0,1780748.5,3033691.0,702162.668354349,FT
36847962.0,96.0,225.0,1692332.0,1788119.0,281282.152671756,343132.301886792,270489.36151763,286703.732251976,6.4861117692,631.5681719385,22.0,1514963.0,154823.369747899,175832.885497657,1692332.0,1692332.0,1692332.0,0.0,1514963.0,1514963.0,1514963.0,0.0,FT
62113629.0,341.0,35.0,3754834.0,3720549.0,496587.232,638722.422680412,516135.234426246,525329.278392478,3.606293878,237.9992964185,14.0,3454616.0,278536.452914798,342544.898135432,1294260.0,6431489.42857143,20605828.0,6582867.8127133,1005572.0,1480242.85714286,3454616.0,888069.040382546,FT
2115302.0,27.0,26.0,820817.0,989785.0,165466.416666667,152538.692307692,236976.553999818,295335.613384131,12.7641348611,6550.3649124333,8.0,820817.0,81357.7692307692,176539.546394298,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1453331.0,28.0,26.0,475999.0,636234.0,109827.833333333,106036.833333333,138797.979771998,184592.099170692,17.8899369793,9348.86822066,8.0,475999.0,58133.24,109987.290753212,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
917213.0,28.0,30.0,185470.0,210092.0,70995.8181818182,63607.5833333333,76917.872248676,80981.09443563,27.2564824092,15229.832110971,8.0,185439.0,38217.2083333333,65259.7945762061,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
41475574.0,356.0,34.0,10061513.0,10061604.0,797607.192307692,770583.266666667,1984798.79139675,1909843.34326404,2.386947074,231.8231930919,12.0,10061475.0,423220.142857143,1470483.53992966,5158591.0,8295114.8,11843053.0,3168816.40407739,1187694.0,5549783.8,10061475.0,4120732.23125599,FT
943117.0,36.0,25.0,182351.0,248904.0,67560.75,67563.75,70344.2237398934,88719.2432632546,27.5681596239,14340.7445735789,9.0,182321.0,37724.68,61601.5212117499,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1076563.0,40.0,26.0,193744.0,263429.0,77604.3333333333,77733.0833333333,76163.317757224,101109.796935589,24.1509321795,12563.1291433943,9.0,193695.0,43062.52,67924.5868811017,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
898503.0,27.0,26.0,194831.0,217239.0,69754.0909090909,63824.0,76233.5525434235,81607.4051280107,27.8240584617,15546.9709060515,8.0,194785.0,37437.625,64019.6521460148,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
52227568.0,53.0,35.0,8999720.0,8999719.0,856189.639344262,883025.527272727,1895364.925235,1956982.66696124,2.2593431883,199.5114917087,8.0,8999678.0,446389.47008547,1423515.70670001,2717221.0,6528446.0,9583208.0,2816860.30555599,1036571.0,4645278.75,8999678.0,3387382.21334593,FT
1032611.0,32.0,26.0,187967.0,317786.0,74395.1666666667,74678.5833333333,76017.2996702166,103240.168230075,25.1788911797,13097.8655079212,9.0,187931.0,41304.44,66702.0275482562,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1019300.0,28.0,25.0,202520.0,256421.0,73947.1666666667,67833.5384615385,80682.4969104016,92434.4615661239,26.4887668007,13319.9254390268,8.0,190931.0,39203.8461538462,66374.3752827504,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1107219.0,3.0,25.0,165228.0,179874.0,19771.7678571429,37774.1923076923,47386.2294567414,61452.8713949278,75.8657501362,60475.8408228183,3.0,140064.0,13339.9879518072,36869.6642565415,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
881158.0,41.0,34.0,185271.0,205605.0,68192.4545454545,62335.1666666667,74346.8865358377,79061.7067857682,28.3717562571,15853.0025262212,10.0,185242.0,36714.9166666667,62936.7904297753,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
1007438.0,28.0,26.0,208306.0,250826.0,71942.9166666667,71797.6666666667,80810.6673572227,92639.5843547683,25.8080398,13425.1437805602,9.0,208259.0,40297.52,68926.1976547017,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
940720.0,33.0,35.0,189022.0,264002.0,67164.3333333333,67337.0833333333,73067.3330090856,89905.8168236055,27.6384046262,14377.2854834595,9.0,188978.0,37628.8,63089.3487652631,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
957804.0,38.0,26.0,197372.0,217934.0,72197.3636363636,68530.0833333333,79637.9810426818,86656.2390451315,26.1013735587,14584.4034896492,9.0,197343.0,39908.5,68808.6503456601,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
119745010.0,20.0,23.0,8661583.0,8205142.0,227652.11026616,273026.330275229,589637.607858277,618958.483915915,8.0504398471,1390.1957167151,2.0,8205142.0,124345.804776739,425278.341999555,2007174.0,9870336.28571429,20791208.0,6592012.59025917,1338881.0,3866363.42857143,8205142.0,2947612.60110847,FT
61811889.0,14.0,35.0,2011963.0,2019819.0,391448.229299363,408341.046357616,397483.552143459,398593.946184131,5.0152164093,983.0471286843,14.0,1862787.0,200038.475728155,272569.725528346,4927823.0,11300000.0,23379596.0,8310381.20972053,1073880.0,1447233.6,1862787.0,292391.60635704,FT
118524201.0,20.0,33.0,12315911.0,12114372.0,389814.042763158,479854.769230769,965168.718454646,1022783.14176037,4.665713798,708.5894635139,9.0,11907472.0,214717.755434783,704051.771078187,1973350.0,6584673.77777778,34152295.0,7924771.23547364,1025390.0,2975752.55555556,11907472.0,2612002.09091455,FT
119659745.0,1.0,60.0,1721745.0,1721753.0,268295.392376682,309987.316883117,259602.362918097,305724.959443748,6.9614054417,558.7844099116,0.0,1721700.0,143821.808894231,203099.339905678,1583756.0,18400000.0,24288919.0,8787508.69223673,1026772.0,1227850.33333333,1721700.0,264100.191107971,FT
2735.0,26.0,-1.0,2654.0,-1.0,683.75,0.0,1313.5001268875,0.0,1828.1535648995,1051188.29981718,26.0,2654.0,683.75,1313.5001268875,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
119991996.0,15.0,31.0,13528250.0,13341211.0,557450.767441861,676015.762711864,1891545.87837361,2045101.39896794,3.2835523463,531.5771228608,11.0,13194245.0,305323.145038168,1391331.18735588,2832833.0,10400000.0,16707957.0,4107061.75029123,1315517.0,7826037.0,13194245.0,4338810.83342039,FT
62774399.0,4.0,123.0,6229891.0,6163629.0,533471.786324786,781467.75,947440.053334996,1108451.94093836,3.1700821222,658.405347696,4.0,5907409.0,317042.419191919,690820.047259215,3950858.0,10400000.0,16519333.0,5443773.91048868,1732986.0,3602779.5,5907409.0,1869957.90971372,FT
62985214.0,4.0,24.0,6229889.0,6123434.0,558487.491071429,773986.481481481,927702.111949886,1062350.51760728,3.0959647132,620.8282470867,4.0,5829263.0,324666.051546392,671664.841810808,3950859.0,10300000.0,17455385.0,5597556.75632168,1278453.0,3335290.83333333,5829263.0,2067945.62243526,FT
119710553.0,4.0,0.0,13936142.0,14071828.0,317428.641909814,396260.741721854,921602.580399165,1022905.54306185,5.6887215282,971.4014101998,0.0,13936142.0,176044.930882353,686821.262657123,2023775.0,8732224.61538462,28885597.0,9919662.51041557,1010620.0,3482087.15384615,13936142.0,3565711.03027001,FT
119683001.0,0.0,0.0,12556561.0,12670278.0,144236.311515152,271042.780045351,528248.487589753,692887.148131647,10.594654123,3309.6429458683,0.0,12556561.0,94461.7213891081,412269.581812413,1812643.0,8814064.09090909,36246253.0,9862840.94691139,1006684.0,2774363.81818182,12556561.0,3370388.00001045,FT
62994093.0,3.0,37.0,5705573.0,5999750.0,294971.262910798,564877.864864865,632041.847504273,821166.089450528,5.1750884007,1718.145223553,3.0,5705573.0,193827.978461538,465142.783954873,2484633.0,8900698.57142857,23530487.0,8346803.86351635,1044089.0,2455433.42857143,5705573.0,1942486.80527791,FT
119472154.0,0.0,18.0,5833083.0,5631298.0,173751.017518248,262000.337719298,399636.756481767,422229.941969744,9.5670828869,2604.9082533492,0.0,5493960.0,104616.597197898,277636.91514113,1006484.0,10300000.0,28059995.0,8178121.01953999,1006458.0,1873350.45454545,5493960.0,1656822.68442093,FT
62647729.0,5.0,34.0,6405300.0,6205897.0,242558.480620155,413311.794701987,522965.455954697,646601.247600383,6.5604931984,1976.6558497276,5.0,5969075.0,152799.33902439,365171.772183322,4414362.0,8864834.33333333,13598376.0,4598545.90861653,2103378.0,3410875.66666667,5969075.0,2215647.60695464,FT
119888326.0,14.0,17.0,20005714.0,20020958.0,409860.598360656,474185.064,2241929.33322347,1914161.45924799,4.1371834652,1337.2861674622,14.0,19882340.0,242198.638383838,1333707.53950496,1194160.0,5212535.91304348,19882340.0,4534939.34632242,1130436.0,4423466.43478261,19882340.0,4531002.70517768,FT
62332598.0,17.0,35.0,5344930.0,5272852.0,231451.513011152,411237.562913907,492529.30422736,601295.099030008,6.7701333418,1609.7997391349,17.0,5032581.0,148058.427553444,350308.264476868,1388470.0,10000000.0,23637534.0,8691577.82496212,1120282.0,2305686.0,5032581.0,1485418.77731776,FT
62417428.0,0.0,5.0,3826417.0,4142540.0,351523.700564972,398388.032051282,482350.196900893,515241.42001685,5.3670907427,1002.4604025658,0.0,3826417.0,186878.526946108,312806.329619656,4140284.0,8588836.0,17489925.0,6027243.92882775,1187001.0,1905368.75,3826417.0,1282381.42866046,FT
119035738.0,20.0,37.0,7169389.0,7305792.0,329738.886426593,429241.0,572611.927563131,623497.037325867,5.3765365827,568.4259293625,9.0,7169389.0,186284.410015649,426203.460824763,2728009.0,10800000.0,30353604.0,9787524.03061412,1020589.0,2611098.22222222,7169389.0,2020621.85457641,FT
62546868.0,18.0,41.0,4461167.0,4405843.0,331317.908602151,523497.554621849,602847.695360371,707508.756402844,4.9083193102,1120.9833880091,18.0,4156302.0,204401.529411765,432804.046162821,3252498.0,10300000.0,26026271.0,8793205.10073216,1148316.0,2692802.66666667,4156302.0,1241624.23400354,FT
62499331.0,17.0,42.0,4461174.0,4262841.0,333800.902702703,527868.076271187,508995.480055651,559255.747463051,4.8800522361,1096.5397373614,17.0,4048155.0,205589.904605263,332478.350968247,4409572.0,10200000.0,24281987.0,8567186.88741742,1073357.0,1916816.8,4048155.0,1210306.20495309,FT
113467253.0,18.0,38.0,8077720.0,7901677.0,297814.209973753,356815.119496855,612190.688733516,616811.325652469,6.1779939275,942.9152215397,0.0,7763538.0,162096.075714286,430699.82405947,1019592.0,9444133.16666667,25435111.0,8491422.25859602,1004429.0,2384457.66666667,7763538.0,1965512.04589597,FT
50113805.0,0.0,47.0,2303876.0,2165018.0,177080.197879859,229403.866972477,334254.373739872,320452.735410101,10.0371544328,1841.049587035,0.0,2057959.0,99828.296812749,226033.554916351,1263900.0,7305062.33333333,22455840.0,7977604.78693564,1086502.0,1628047.16666667,2057959.0,407810.514601532,FT
62694550.0,2.0,42.0,3028404.0,3005376.0,591118.141509434,821694.842105263,582254.736442915,566797.128762254,2.9348643542,516.3287717991,2.0,2577889.0,342593.169398907,365526.857193402,2345317.0,8659104.71428571,17694188.0,5991465.62976818,1063898.0,1713970.71428571,2577889.0,520377.105961057,FT
62924106.0,0.0,0.0,3072897.0,3359464.0,466380.428571429,688369.714285714,538442.458778626,582449.820296951,3.5916283022,709.1399915956,0.0,3072897.0,279662.693333333,354630.074222326,1398286.0,6721129.875,19854201.0,6379030.01612887,1110954.0,1631019.625,3072897.0,645308.619929463,FT
62403008.0,20.0,33.0,12415538.0,12684090.0,806476.857142857,786493.012658228,1604991.72551118,1653219.81128729,2.5319292301,293.8960891116,10.0,12415538.0,397471.388535032,1161808.46964844,1743261.0,5336969.27272727,12684314.0,3840852.25671828,1350503.0,3283183.18181818,12415538.0,3244217.62901872,FT
62771106.0,17.0,23.0,12402826.0,12671173.0,540263.887931034,868076.152777778,1333793.55502977,1684320.41227624,3.0268703566,570.724371178,8.0,12402826.0,332122.253968254,1049072.54394787,2314391.0,6771205.375,16160093.0,4923938.29460169,1024176.0,3882813.0,12402826.0,3676390.42461343,FT
33982558.0,19.0,23.0,992596.0,1021990.0,239313.654929577,290413.752136752,288691.209371815,223091.122102815,7.6804106389,934.6265222294,0.0,982242.0,130702.146153846,171505.245292452,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
30032161.0,57.0,36.0,8736244.0,9015296.0,682549.113636364,1033681.46428571,1365177.0720115,1678877.28878977,2.4640251496,408.5287102716,0.0,8736244.0,411399.465753425,1059428.80696354,2009696.0,5789144.8,9651114.0,3527771.38221646,1531486.0,3024825.6,8736244.0,3193712.37550637,FT
15348788.0,38.0,32.0,2049661.0,2049632.0,175782.965517241,260494.896551724,274045.583145627,296568.931447541,9.5773034327,2236.5283825668,21.0,2049602.0,105128.684931507,202901.765328438,3780892.0,3780892.0,3780892.0,0.0,2049602.0,2049602.0,2049602.0,0.0,FT
21882772.0,5.0,26.0,2370221.0,2370439.0,146699.006711409,218895.131313131,297693.864456379,341153.291636249,11.4245123972,3149.006899126,0.0,2370109.0,87882.6184738956,225388.8403377,3935092.0,7189844.0,8897311.0,2819835.54563178,1023051.0,1743816.66666667,2370109.0,678480.082149678,FT
15581040.0,63.0,209.0,7240468.0,7240427.0,419291.756756757,569164.111111111,1188867.22365117,1369017.99983283,4.2359174997,746.4841884752,18.0,7240404.0,239708.307692308,914868.630465862,3684538.0,6637211.0,9589884.0,4175710.20185273,1700472.0,4470438.0,7240404.0,3917323.48451222,FT
119754127.0,0.0,20.0,9095318.0,8935333.0,179495.418918919,191264.4032,539224.335657526,550507.300284852,10.7971226745,1944.6928956361,0.0,8713724.0,92688.9527863777,372346.700084088,2095543.0,10200000.0,21882861.0,8226845.90943639,1165037.0,3907974.28571429,8713724.0,3140317.3664449,FT
119064347.0,2.0,38.0,12453401.0,12453401.0,339016.142857143,361534.045592705,901139.729218765,931649.246693794,5.7195963121,975.9008714842,-70.0,12453375.0,175094.627941176,633167.768551395,1070264.0,6245034.21052632,33732075.0,7828172.31964241,1026518.0,2691247.10526316,12453375.0,2715821.73785248,FT
4327892.0,40.0,24.0,315276.0,324856.0,47559.1318681319,21324.9427083333,87137.9259915259,63039.204258097,65.8519205193,59878.8047391201,9.0,315226.0,15239.0563380282,53140.7063008747,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3926182.0,12.0,10.0,266783.0,263384.0,27647.9718309859,17236.0046511628,72574.866117045,57676.6598545022,91.4374320905,74548.7600931388,2.0,259234.0,10966.9888268156,46650.9853604478,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
590.0,167.0,-1.0,423.0,-1.0,295.0,0.0,181.0165738268,0.0,5084.7457627119,408474.576271186,167.0,423.0,295.0,181.0165738268,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
9476457.0,16.0,7.0,260861.0,267047.0,10070.4303931987,4881.7747890295,35372.8728723028,25368.7082640548,299.5845388208,276623.953445892,0.0,260817.0,3339.1321353066,20649.6887610504,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
18400851.0,18.0,22.0,672127.0,672153.0,100004.548913043,89510.7832512315,118055.017005261,115410.070105214,21.1403266077,15199.6774497006,4.0,672105.0,47424.8737113402,94742.9258581604,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
2206299.0,14.0,19.0,292484.0,279468.0,29814.6891891892,26826.6756756757,79331.7225006225,73950.4330550563,67.9871585855,44150.8607854149,3.0,271197.0,14807.3758389262,55977.5047909542,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4067135.0,47.0,15.0,271310.0,280702.0,49001.1084337349,22059.3908045977,85643.254855714,63091.604277089,63.6811908137,57740.3995687382,5.0,271288.0,15764.0891472868,52750.9884055867,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
242.0,242.0,-1.0,242.0,-1.0,242.0,0.0,0.0,0.0,8264.4628099174,979338.842975207,242.0,242.0,242.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4522714.0,14.0,10.0,267934.0,276821.0,26447.2222222222,15970.0892193309,59102.8551125098,47395.1220808946,97.7289300186,81270.8917698532,6.0,267733.0,10255.5873015873,38100.9359046315,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
432.0,175.0,-1.0,257.0,-1.0,216.0,0.0,57.9741321625,0.0,6944.4444444445,483796.296296296,175.0,257.0,216.0,57.9741321625,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4678029.0,10.0,13.0,256670.0,258691.0,37126.5,17421.30078125,71367.0438393801,52495.6594647461,82.0858528239,74372.1340761248,4.0,256647.0,12214.1749347258,43728.3756878063,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3842649.0,9.0,12.0,267384.0,263277.0,24196.2278481013,14764.0612244898,50299.4908534841,39718.2060968722,105.3960431983,87170.3348393257,3.0,260750.0,9511.5074257426,32544.1441095212,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3623291.0,48.0,14.0,259106.0,268457.0,34834.9519230769,15753.662037037,75812.3407781973,53474.6946919464,88.8694835717,80686.8672706664,0.0,259058.0,11287.5109034268,45320.7613412169,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3877329.0,14.0,16.0,270708.0,277086.0,26349.1632653061,15517.5446808511,54582.4412372547,42564.230471582,99.0372496118,82821.7053543819,3.0,267256.0,10123.5744125326,35010.6853049176,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3927090.0,11.0,13.0,264434.0,275839.0,31414.4,15168.2459016393,70302.3830409316,50713.9349166826,94.4719881643,84621.691888905,4.0,264385.0,10613.7567567568,42620.5479865014,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
344.0,169.0,-1.0,175.0,-1.0,172.0,0.0,4.1231056256,0.0,8720.9302325581,933139.534883721,169.0,175.0,172.0,4.1231056256,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
3895245.0,15.0,13.0,259434.0,268994.0,28851.037037037,15186.5165289256,70540.2901571953,52220.7534813059,97.2981160363,84662.1971146873,0.0,259383.0,10304.880952381,43580.4175913836,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
303.0,124.0,-1.0,179.0,-1.0,151.5,0.0,38.8780143526,0.0,9900.9900990099,742574.257425743,124.0,179.0,151.5,38.8780143526,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4200432.0,20.0,23.0,475693.0,475688.0,40387.875,19300.3300970874,91348.5603584262,66470.6690337762,74.2780742552,66277.7066739802,4.0,475653.0,13506.2122186495,55258.263322301,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
4586875.0,12.0,13.0,804928.0,804899.0,31416.904109589,24629.8418079096,96065.5204799688,86360.6503976523,70.8543398283,52712.5766453195,4.0,804883.0,14157.0216049383,65582.2881988172,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,FT
