duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
59939399.0,47.0,107.0,1007014.0,1062276.0,52257.4280732345,121506.263691684,47174.7332835604,60840.3915206303,27.394335402,8593.0291026108,47.0,770283.0,36526.1419865935,34736.5907717212,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59998021.0,43.0,37.0,110552.0,174259.0,22155.8423190547,54905.9908424908,27234.9981513475,35579.3255651747,63.3687567795,18230.0346206419,36.0,97376.0,15784.7990002631,18907.9995167559,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59991510.0,46.0,35.0,121089.0,227286.0,27696.9113573407,55811.8510242086,30429.2283047125,44636.1205371069,54.040980132,13654.1653977371,35.0,117267.0,18510.1851280469,22360.6933305067,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59935315.0,47.0,106.0,138720.0,215245.0,48513.3141700405,115329.549132948,38420.7110269254,46259.1031706985,29.2982526245,8681.0088509587,47.0,120051.0,34151.1766381766,29526.9325260144,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59980737.0,44.0,52.0,129042.0,166127.0,22454.4651685393,56724.3112582781,28389.8650901403,37275.1427738409,62.1699596656,18104.645829877,10.0,121495.0,16089.2534871245,19833.4735596405,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59954291.0,47.0,38.0,128961.0,187538.0,35399.8037825059,68739.4770642202,31184.5744553249,43816.3985238527,42.7992718653,13048.4905575816,38.0,105416.0,23373.9925925926,23479.7361489095,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59996827.0,159.0,229.0,141704.0,230464.0,69411.162037037,133657.444196429,26962.256326543,35075.3253237564,21.9011582062,8200.9336927101,4.0,125144.0,45694.4607768469,27973.5881192904,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59951604.0,45.0,42.0,119181.0,189311.0,27500.7357798165,66119.2052980132,28817.137087959,33675.7222022631,51.5082131914,17370.9447373585,22.0,107563.0,19420.6686103013,20321.7937295709,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59985608.0,7.0,35.0,162310.0,184430.0,36310.9007263923,70900.7085308057,32076.4608009278,43127.7154434965,41.6433221782,12961.1589499935,7.0,140419.0,24023.0708850621,24210.0500515257,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59998279.0,4.0,40.0,250095.0,250250.0,31556.7747890295,102386.141638225,48224.7703380339,62542.4471378179,41.4011875241,9436.4040008548,4.0,197280.0,24163.6242448651,33950.6491903613,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59990584.0,4.0,39.0,1359580.0,1090325.0,19554.6419954353,58604.5474095797,42839.5703102696,59272.9635953212,68.2107045332,16816.8557919023,4.0,936407.0,14664.039110242,27573.4809075958,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59961652.0,4.0,35.0,426514.0,477053.0,22577.408902301,48142.2395498392,41777.6642787034,55552.9129114378,64.9915382585,14181.1970090484,4.0,426399.0,15390.567761807,27408.813294633,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59921226.0,4.0,307.0,505752.0,794837.0,48004.0801282051,123804.185950413,58905.3309768919,65710.9526028629,28.9379926906,8534.3881315112,4.0,505752.0,34576.5874206578,40809.2392636344,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59983672.0,4.0,61.0,182905.0,180091.0,26854.7773297491,63383.3171247357,31216.3367314045,37442.9692157683,53.0144269927,17646.5522150761,4.0,126139.0,18868.7234979553,21309.218331044,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59950300.0,45.0,35.0,132408.0,189860.0,36711.7575015309,73626.9250614251,30373.4515697776,41507.0061846798,40.8505045012,12816.0826551327,14.0,128350.0,24489.5016339869,23625.5998041152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59951242.0,46.0,533.0,147034.0,239531.0,57923.9053140097,125626.331932773,35872.0753874274,40021.4633804506,25.2371752365,8428.5660003508,46.0,131998.0,39650.2923280423,29460.9445953434,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59991782.0,46.0,40.0,116449.0,193558.0,27242.7955474784,65493.211790393,29311.9773093541,34371.723145154,51.9904542926,17476.6937244838,10.0,94480.0,19240.4688903143,20555.1112800246,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59974308.0,48.0,36.0,138828.0,185110.0,37390.4663341646,74267.7942998761,30596.9402515382,41331.8005348506,40.2338948204,12675.9445061042,36.0,118324.0,24864.9701492537,23268.1394562709,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59997558.0,49.0,285.0,146137.0,213742.0,52721.9314586995,111412.970260223,33978.5497910254,42138.0254942719,27.9678049563,10868.2090027731,49.0,126047.0,35776.7191413238,27485.6853055083,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59949612.0,50.0,738.0,848750.0,719874.0,34533.1866359447,74408.1267080745,34136.214522472,35740.1698895852,42.4189567732,16701.2757313592,39.0,432492.0,23583.6396538159,22229.1450518081,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59988059.0,115.0,68.0,756167.0,424392.0,47798.2,93142.9284603421,33826.9783312163,33416.9146300969,31.6729701156,12031.5444778768,68.0,424392.0,31589.2885729331,25578.7590439012,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59988508.0,80.0,320.0,110472.0,158488.0,35266.6125808348,78516.2844036697,27367.4741074004,26469.6409207381,41.107873528,16304.9896156777,29.0,94425.0,24336.1087221095,21276.6294611724,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59995805.0,50.0,517.0,108597.0,145686.0,34011.227324263,75280.398241206,27324.3213072594,26561.5140696582,42.7029856504,16953.1353067102,35.0,92331.0,23426.710269426,19850.3704736171,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59995404.0,90.0,62.0,141577.0,176833.0,47012.9514106583,91917.1595092025,27196.1627525129,30004.1527322528,32.1691308221,12223.0862884097,40.0,116097.0,31101.8164852255,22890.9227642073,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59994930.0,51.0,594.0,115308.0,256968.0,33983.7301587302,74343.1598513011,27831.31485042,28136.8878420033,42.8869572812,16926.3469429834,51.0,108937.0,23326.1780715397,20001.6701553661,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59957069.0,110.0,70.0,132365.0,180031.0,46826.2609375,91258.8569254186,27010.6943277495,28577.3496289166,32.3398063371,12272.0808784032,23.0,114617.0,30937.6001031992,22679.2465248857,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59938632.0,80.0,711.0,122324.0,227744.0,35320.3488509134,78361.4712041885,26800.3468226432,25680.5795659523,41.0920289272,16276.3307644392,6.0,110574.0,24345.5044679123,20654.921813025,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59991404.0,48.0,261.0,107630.0,141097.0,33893.4485875706,74085.7478368356,26996.0185150665,27993.0476384948,43.0228304042,16976.5655092853,48.0,106564.0,23252.4821705426,19616.3775891601,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59961762.0,139.0,67.0,126309.0,166019.0,47028.8329411765,91543.1452599388,26489.9939051727,28844.272040989,32.2038568513,12232.5791560295,67.0,109846.0,31068.2704663212,22376.1995851497,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59991188.0,97.0,700.0,117957.0,157352.0,35330.2550058893,78182.705345502,27321.3626041561,25434.9283955385,41.1227062215,16281.4078627681,47.0,106574.0,24327.3268450933,20918.7411689793,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59973937.0,94.0,83.0,153862.0,185025.0,46964.7118245889,91531.3404580153,26364.1128600767,27824.7115802312,32.2473410408,12248.4205097291,4.0,114537.0,31026.3512674599,22294.1444847331,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59989208.0,101.0,49.0,178711.0,179991.0,35321.0694935218,79772.8829787234,27528.0549026001,26598.4623620408,40.8740185401,16281.1117626357,49.0,87350.0,24475.4010607915,21186.3986220632,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59982664.0,57.0,636.0,114217.0,146123.0,33622.3522153674,72631.2084848485,27360.9790387194,26402.5787394184,43.5125722325,17120.8634548142,54.0,104632.0,22990.672288233,19834.5268072202,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59988214.0,131.0,100.0,128294.0,177849.0,47641.8093725179,93148.7220496894,26530.5982582186,25760.2216739472,31.7562379837,12060.335718613,81.0,118925.0,31506.4149159664,22291.7993217969,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59936303.0,124.0,51.0,125754.0,169985.0,47680.6404136834,93018.3059006211,26600.4545357468,26488.2990547623,31.7503733922,12050.8100074174,51.0,122638.0,31512.2518401682,22675.8385507268,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59990080.0,84.0,704.0,104158.0,152365.0,35263.9129923574,79576.4023904383,27094.0313627985,25174.8414906078,40.9401020969,16281.4251956323,73.0,90059.0,24435.8778004073,21042.7773798014,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59994915.0,4.0,96.0,282127.0,587180.0,33857.1755079007,73829.9655172414,28691.2905220205,33224.6501777717,43.1036530346,17216.2257417983,4.0,282074.0,23208.8646034816,20992.1845715623,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59981732.0,6.0,39.0,203721.0,570004.0,47611.6211278793,92611.2055641422,28618.0071318697,38225.8279418919,31.8096849888,12184.4430901062,6.0,203691.0,31453.451494494,24210.0160371926,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59993648.0,5.0,183.0,103074.0,141703.0,33311.2981676846,72235.7108433735,26744.7262835943,28485.0672545971,43.8879796074,17142.4648156085,5.0,93684.0,22793.9392097264,19654.3759935648,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59991010.0,143.0,69.0,126066.0,177633.0,47667.6542130366,92496.1543209877,26704.8337537142,26524.6654830652,31.804765414,12077.0262077601,7.0,107756.0,31458.3167278448,22728.4937612607,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59999209.0,82.0,211.0,113225.0,146981.0,35309.8209658422,79469.1509933775,26923.7952352472,26119.8212166984,40.9172060918,16278.6479401753,30.0,97860.0,24449.5554197229,20739.7175251452,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59970469.0,59.0,202.0,105331.0,139943.0,34000.9965967102,74484.0732919255,27530.8275747293,26173.7864804839,42.8544255674,16923.2126565493,31.0,89344.0,23343.8960685091,19847.3658611481,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59994833.0,99.0,150.0,130478.0,204348.0,48147.0497592295,93840.1611893584,26433.0637023768,28597.5818109094,31.4527086024,11941.9283990673,78.0,123706.0,31810.6219512195,22753.8930957417,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59989209.0,77.0,1054.0,118306.0,143181.0,35329.3339222615,80272.8257372654,26909.4985864404,25576.3146558483,40.7739998705,16259.1742124821,77.0,93023.0,24535.463803681,21041.711885015,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59999652.0,4.0,57.0,174676.0,177710.0,33955.6604414261,73546.9471744472,27560.2920021784,28471.880986076,43.0502496914,17106.9492203055,4.0,103711.0,23237.6653756778,20035.912436248,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59985608.0,9.0,67.0,138404.0,200176.0,47998.7365892714,92803.0990712074,27338.3398681754,29521.8736903176,31.6242522706,12021.0501158878,4.0,107142.0,31637.9789029536,22991.9025440552,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59947995.0,88.0,50.0,125980.0,166256.0,35214.9694477086,79794.7030625832,27715.1296497048,26578.7620980808,40.952161953,16303.3642743181,26.0,99194.0,24428.6858190709,21247.2126538134,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59993807.0,66.0,46.0,103756.0,142791.0,33958.5847025496,73432.5441176471,26652.6597562732,27587.9027896389,43.0544439362,16966.151189572,34.0,90395.0,23235.401626646,19409.4354891721,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59995458.0,138.0,185.0,128293.0,182584.0,48111.8348035285,93211.0702028081,26319.0808002354,27753.1474245163,31.5023847305,11968.3060007643,32.0,127894.0,31760.433033351,22751.4340451217,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59975317.0,4.0,218.0,1040437.0,1002677.0,38453.0224502886,77755.953307393,76193.3670514196,92810.7168611171,38.8826623459,10059.7217351932,4.0,961269.0,25729.4367224367,50814.7105534348,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
50172221.0,67.0,36.0,1711400.0,1507988.0,39074.9384735202,66544.949197861,100718.924905521,134200.621784796,40.5403619664,3661.3687083934,25.0,1370323.0,24678.9085095917,70328.8984252046,2711241.0,2711241.0,2711241.0,0.0,1370323.0,1370323.0,1370323.0,0.0,Non-VPN
37297717.0,-1.0,34.0,-1.0,293524.0,0.0,26565.3254985755,0.0,41752.8501142417,37.6966772524,18408.8211082732,34.0,293524.0,26546.4177935943,41743.3720430532,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
17111364.0,-1.0,40.0,-1.0,179185.0,0.0,14331.1256281407,0.0,28197.0553772581,69.8950709014,16480.8603218306,40.0,179185.0,14319.1330543933,28188.0742327102,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
23522921.0,49.0,619.0,1056092.0,1012605.0,66448.9293785311,147428.056603774,149545.981332055,237477.647894524,21.8935394971,1437.9591718222,41.0,1006205.0,45764.4377431907,112983.545923646,21457446.0,21500000.0,21457446.0,0.0,1006205.0,1006205.0,1006205.0,0.0,Non-VPN
11541678.0,-1.0,65.0,-1.0,177288.0,0.0,48494.4453781513,0.0,40767.1422983278,20.7075608937,1182.4970337935,65.0,177288.0,48494.4453781513,40767.1422983278,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
1887021.0,-1.0,75.0,-1.0,300868.0,0.0,49060.6470588235,0.0,65997.5088337855,19.0776891195,9803.8124641962,75.0,300868.0,53914.8857142857,71079.4650300433,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
2004475.0,1278.0,74.0,636386.0,469132.0,169605.5,125136.066666667,189220.80671577,119257.980251079,13.4698611856,2883.0491774654,33.0,469132.0,77095.1923076923,107815.152331579,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
36944.0,158.0,-1.0,36786.0,-1.0,18472.0,0.0,25899.9071619958,0.0,81.2039844088,4087.2672152447,158.0,36786.0,18472.0,25899.9071619958,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
7442315.0,241.0,100.0,2533245.0,2363369.0,304378.954545455,178418.682926829,521859.771570685,372669.00495996,8.7338415533,3108.5757590212,30.0,2363369.0,116286.171875,307869.437694744,3423170.0,3423170.0,3423170.0,0.0,2363369.0,2363369.0,2363369.0,0.0,Non-VPN
43569.0,86.0,-1.0,43483.0,-1.0,21784.5,0.0,30686.3129668587,0.0,68.8562969084,3465.7669443871,86.0,43483.0,21784.5,30686.3129668587,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
8629893.0,189.0,87.0,2734544.0,2567444.0,243532.909090909,146567.224137931,467327.865188474,339934.542286339,10.7764951431,4956.72426066,29.0,2567444.0,93803.1847826087,275259.128085768,3752718.0,3752718.0,3752718.0,0.0,2567444.0,2567444.0,2567444.0,0.0,Non-VPN
48335.0,207.0,-1.0,48128.0,-1.0,24167.5,0.0,33885.2640464849,0.0,62.0668252819,3124.030205855,207.0,48128.0,24167.5,33885.2640464849,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
4149095.0,212.0,61.0,510244.0,467857.0,177694.55,114913.742857143,150136.947305478,108110.203490491,13.7379356221,4594.013875315,28.0,467857.0,74090.9821428572,98700.3189782063,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
59947.0,123.0,-1.0,59824.0,-1.0,29973.5,0.0,42214.9819317739,0.0,50.044205715,2518.8916876574,123.0,59824.0,29973.5,42214.9819317739,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
1973591.0,1249.0,75.0,490708.0,322819.0,208752.5,131872.785714286,149648.954638609,82340.8030385147,12.1605743034,1171.4686578932,75.0,322819.0,85808.3043478261,89601.6382784148,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
39259.0,113.0,-1.0,39146.0,-1.0,19629.5,0.0,27600.4989719389,0.0,76.4155989709,3846.2518148705,113.0,39146.0,19629.5,27600.4989719389,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3191142.0,542.0,73.0,658507.0,459272.0,204952.923076923,145914.80952381,178129.923676494,118097.800562127,11.2812278488,2127.1381843867,29.0,459272.0,91175.4857142857,113798.486150603,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
35654.0,84.0,-1.0,35570.0,-1.0,17827.0,0.0,25092.3912172595,0.0,84.1420317496,4235.1489313962,84.0,35570.0,17827.0,25092.3912172595,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3731162.0,235.0,60.0,646161.0,477296.0,202620.6875,123908.344827586,180724.31267291,114277.678926557,12.5966119938,2968.5122221978,22.0,477296.0,81112.2173913044,106255.735975557,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
58867.0,87.0,-1.0,58780.0,-1.0,29433.5,0.0,41502.2182961345,0.0,50.9623388316,2565.1043878574,87.0,58780.0,29433.5,41502.2182961345,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3449186.0,193.0,76.0,805709.0,635927.0,216680.153846154,150945.863636364,210053.126318219,154748.00568414,10.7271686711,1988.8750563176,28.0,635927.0,95810.7222222222,139189.48204662,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
95524.0,111.0,-1.0,95413.0,-1.0,47762.0,0.0,67388.6904532207,0.0,31.4057200285,1580.7545747666,111.0,95413.0,47762.0,67388.6904532207,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
4714415.0,235.0,83.0,1354212.0,1186140.0,222807.210526316,134420.0,303140.151625371,206042.577202854,11.6663467259,3226.9115043966,31.0,1186140.0,87303.9814814815,173439.40443692,2265192.0,2265192.0,2265192.0,0.0,1186140.0,1186140.0,1186140.0,0.0,Non-VPN
111386.0,109.0,-1.0,111277.0,-1.0,55693.0,0.0,78607.6466445854,0.0,26.9333668504,1355.6461314708,109.0,111277.0,55693.0,78607.6466445854,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
47452178.0,58.0,802.0,10072926.0,10047285.0,515515.173913043,878740.444444444,2041933.31904338,2610413.51159705,3.1189295463,237.2072363043,27.0,10046400.0,322803.931972789,1627507.5645888,11174754.0,11500000.0,11822910.0,270570.877595255,9996211.0,10000000.0,10046400.0,23169.3353450923,Non-VPN
9765281.0,182.0,44.0,6479362.0,6548587.0,465013.380952381,334797.068965517,1383572.37544062,1198643.62186039,5.3249875759,350.3227403287,26.0,6479362.0,191476.098039216,902142.04805908,7556747.0,7556747.0,7556747.0,0.0,6479362.0,6479362.0,6479362.0,0.0,Non-VPN
12966711.0,91.0,30.0,9998017.0,10018683.0,589352.818181818,331772.564102564,2103509.7281355,1593284.189646,4.8585952135,408.6618418503,23.0,9997135.0,209140.5,1264958.32844967,11489769.0,11500000.0,11489769.0,0.0,9997135.0,9997135.0,9997135.0,0.0,Non-VPN
6827710.0,22.0,137.0,5016132.0,4999108.0,243308.785714286,426719.625,937365.858914139,1222820.62981182,6.7372515822,532.3893369812,15.0,4998091.0,151726.888888889,741006.459978979,5430159.0,5430159.0,5430159.0,0.0,4998091.0,4998091.0,4998091.0,0.0,Non-VPN
5148452.0,149.0,34.0,1114301.0,1182714.0,171615.066666667,118542.372093023,214016.750214014,186463.474837059,14.5674855277,1516.5723600026,25.0,1114301.0,69573.6756756757,145280.102990184,3127522.0,3127522.0,3127522.0,0.0,1114301.0,1114301.0,1114301.0,0.0,Non-VPN
3172385.0,452.0,147.0,1326963.0,1239244.0,198274.0625,129170.0,320843.680328592,249019.547012662,13.2392505954,2413.0110311327,34.0,1239244.0,77375.243902439,198885.769587756,1580729.0,1580729.0,1580729.0,0.0,1239244.0,1239244.0,1239244.0,0.0,Non-VPN
1015667.0,164.0,21.0,142430.0,162363.0,40283.4736842105,37209.3076923077,35629.9219475061,44530.8081860361,46.2750094273,14231.0422608985,11.0,162363.0,22079.7173913043,34763.6552407271,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
34564.0,139.0,-1.0,34425.0,-1.0,17282.0,0.0,24243.8630791382,0.0,86.795509779,4368.707325541,139.0,34425.0,17282.0,24243.8630791382,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
4766122.0,154.0,16.0,799270.0,890872.0,66930.6567164179,48154.3265306123,107794.868803647,103021.674306892,35.0389687885,20823.8479837486,13.0,799270.0,28711.578313253,72958.2682973934,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
109335.0,203.0,-1.0,109132.0,-1.0,54667.5,0.0,77024.434561378,0.0,27.4386061188,1381.0765079801,203.0,109132.0,54667.5,77024.434561378,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
7963384.0,120.0,63.0,3809113.0,4032335.0,284406.571428571,200753.948717949,696485.607008178,634829.165575501,8.6646581403,945.2011858275,22.0,3809113.0,117108.588235294,460577.762055402,5990918.0,5990918.0,5990918.0,0.0,3809113.0,3809113.0,3809113.0,0.0,Non-VPN
2157536.0,1304.0,85.0,219028.0,209392.0,143835.733333333,98895.45,70558.0571970616,69758.3098471731,17.1491924121,3396.4670809664,36.0,170063.0,59931.5555555556,66765.2720151275,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
2538938.0,873.0,74.0,522179.0,340105.0,195302.923076923,157169.466666667,132643.999192049,78008.3052788673,11.8159639975,1617.605471264,26.0,340105.0,87549.5862068965,94629.288928284,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
2178257.0,1068.0,350.0,215337.0,170687.0,155589.785714286,105133.578947368,49736.73831853,69310.1295401215,16.0678928152,1844.5940951871,82.0,169996.0,64066.3823529412,72540.979542189,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
4679540.0,880.0,77.0,1486194.0,1316984.0,325116.071428571,227604.2,427670.10835779,334139.399374462,7.6930638482,1693.1151352483,32.0,1316984.0,133701.142857143,265339.801298442,2507443.0,2507443.0,2507443.0,0.0,1316984.0,1316984.0,1316984.0,0.0,Non-VPN
45851.0,159.0,-1.0,45692.0,-1.0,22925.5,0.0,32196.6930522375,0.0,65.4293254237,3293.276046324,159.0,45692.0,22925.5,32196.6930522375,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
2788117.0,31.0,97.0,882332.0,753635.0,241859.181818182,147764.888888889,263012.12429404,177226.491418181,11.1186151801,1569.5180654184,31.0,753635.0,92937.2333333333,153170.392644402,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
30706.0,96.0,-1.0,30610.0,-1.0,15353.0,0.0,21576.6562979531,0.0,97.7007750928,4917.6056796717,96.0,30610.0,15353.0,21576.6562979531,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3793734.0,1070.0,164.0,1824625.0,1696324.0,333272.909090909,215689.470588235,515690.882440431,391450.451823027,7.9077763491,1143.4644600808,51.0,1696324.0,130818.413793103,313936.732338132,3665045.0,3665045.0,3665045.0,0.0,1696324.0,1696324.0,1696324.0,0.0,Non-VPN
31153.0,255.0,-1.0,30898.0,-1.0,15576.5,0.0,21667.8730728237,0.0,96.2989118223,4847.0452283889,255.0,30898.0,15576.5,21667.8730728237,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
37575.0,118.0,-1.0,37457.0,-1.0,18787.5,0.0,26402.660083787,0.0,79.8403193613,4018.629407851,118.0,37457.0,18787.5,26402.660083787,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3000690.0,1427.0,61.0,776717.0,648487.0,261188.818181818,151232.210526316,257119.989751213,172574.544392683,10.6642138975,1473.6610579567,45.0,648487.0,96796.4516129032,152116.581409422,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
30725.0,94.0,-1.0,30631.0,-1.0,15362.5,0.0,21592.9197539379,0.0,97.6403580146,4914.5646867372,94.0,30631.0,15362.5,21592.9197539379,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
2788150.0,872.0,67.0,738640.0,610851.0,240794.545454545,139577.631578947,217774.364199675,145699.210116714,11.477144343,1586.715205423,52.0,610851.0,89940.3225806452,131316.625012699,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
32347.0,113.0,-1.0,32234.0,-1.0,16173.5,0.0,22712.9768964792,0.0,92.744303954,4668.1299656846,113.0,32234.0,16173.5,22712.9768964792,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
3829142.0,1341.0,75.0,1460606.0,1292982.0,336461.363636364,194648.052631579,435757.670338406,308083.612538864,8.3569635182,1155.0890512809,53.0,1292982.0,123520.709677419,256235.495388219,2765684.0,2765684.0,2765684.0,0.0,1292982.0,1292982.0,1292982.0,0.0,Non-VPN
27062.0,118.0,-1.0,26944.0,-1.0,13531.0,0.0,18968.8464857513,0.0,110.8565516222,5579.7797649841,118.0,26944.0,13531.0,18968.8464857513,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
